UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,4,2010,38,4133857,2082551,2051306,1647711,1579086,258503,288573,21548,20489,125067,132342,4501,4213,25221,26603,1668391,1600929,266172,297352,31564,30545,135855,143819,7938,7716,1681953,1705524,1273614,1259842,245756,274379,15240,15426,122823,129997,3381,3305,21139,22575,1290688,1278159,251461,281246,23603,23904,132674,140421,6407,6370,400598,345782,374097,319244,12747,14194,6308,5063,2244,2345,1120,908,4082,4028,377703,322770,14711,16106,7961,6641,3181,3398,1531,1346
R,4,2010,39,4362709,2187689,2175020,1743873,1687327,267625,303730,22179,21118,123518,131261,4548,4364,25946,27220,1765175,1709750,275489,312840,32634,31793,134454,142583,8121,7923,1788293,1828541,1371493,1367929,254548,289102,15754,16172,121246,128890,3471,3418,21781,23030,1389172,1386695,260400,296198,24493,25191,131177,139081,6598,6529,399396,346479,372380,319398,13077,14628,6425,4946,2272,2371,1077,946,4165,4190,376003,323055,15089,16642,8141,6602,3277,3502,1523,1394
R,4,2010,40,4391964,2216606,2175358,1773111,1694158,268621,298730,21719,20625,123478,130840,4630,4353,25047,26652,1793641,1715862,276131,307346,31966,31480,133963,141901,8125,7923,1816770,1832567,1400034,1377774,255529,284536,15465,15659,121243,128524,3596,3487,20903,22587,1416922,1395994,261067,291246,24061,24868,130720,138480,6642,6574,399836,342791,373077,316384,13092,14194,6254,4966,2235,2316,1034,866,4144,4065,376719,319868,15064,16100,7905,6612,3243,3421,1483,1349
R,4,2010,41,4104019,2058369,2045650,1650765,1599252,245638,275039,20774,19442,114424,123559,4043,3923,22725,24435,1669383,1619202,252152,282810,30562,29829,123699,133424,7242,7188,1695703,1728581,1312788,1306454,233659,262225,14790,14646,112422,121399,3082,3140,18962,20717,1328067,1323168,238376,268229,23059,23499,120788,130320,5921,6032,362666,317069,337977,292798,11979,12814,5984,4796,2002,2160,961,783,3763,3718,341316,296034,13776,14581,7503,6330,2911,3104,1321,1156
R,4,2010,42,4071817,2039122,2032695,1638034,1587707,246431,280024,20225,19660,108547,118143,3997,4000,21888,23161,1655962,1606532,252751,287212,29770,29578,117361,127406,7067,7249,1682195,1718934,1305156,1298093,234649,267084,14565,14972,106522,116073,3064,3191,18239,19521,1319849,1313791,239199,272512,22638,23428,114525,124410,5792,6046,356927,313761,332878,289614,11782,12940,5660,4688,2025,2070,933,809,3649,3640,336113,292741,13552,14700,7132,6150,2836,2996,1275,1203
R,4,2010,43,4090454,2040976,2049478,1647277,1612473,245960,279759,20105,19942,102392,110592,3946,3846,21296,22866,1664679,1630992,251972,286957,29610,30142,110891,119551,6955,6933,1699690,1746094,1329059,1332315,234566,267405,14592,15293,100482,108664,3086,3065,17905,19352,1343502,1347838,238934,272878,22708,24073,108201,116714,5720,5765,341286,303384,318218,280158,11394,12354,5513,4649,1910,1928,860,781,3391,3514,321177,283154,13038,14079,6902,6069,2690,2837,1235,1168
R,4,2010,44,4234570,2113580,2120990,1700644,1663966,261163,295705,21097,20574,104657,113031,4084,3924,21935,23790,1718435,1683311,267343,302927,31155,31330,113253,122218,7159,7222,1770853,1816892,1381749,1383628,249422,283025,15479,15856,102698,111078,3136,3120,18369,20185,1396456,1399838,253856,288478,24074,25180,110474,119356,5854,6018,342727,304098,318895,280338,11741,12680,5618,4718,1959,1953,948,804,3566,3605,321979,283473,13487,14449,7081,6150,2779,2862,1305,1204
R,4,2010,45,4542385,2266331,2276054,1835190,1797960,275227,312822,21866,22008,107245,114703,4149,4145,22654,24416,1853702,1817626,281158,319861,32605,33688,116053,123969,7391,7517,1922850,1968332,1515075,1513536,263771,300508,16222,17253,105214,112667,3293,3338,19275,21030,1530684,1530300,268181,306019,25489,27466,113204,121054,6152,6317,343481,307722,320115,284424,11456,12314,5644,4755,2031,2036,856,807,3379,3386,323018,287326,12977,13842,7116,6222,2849,2915,1239,1200
R,4,2010,46,4518163,2235819,2282344,1819896,1814644,263340,303854,21759,22024,104222,113555,4088,3993,22514,24274,1838285,1834201,269247,310781,32719,33752,112736,122728,7271,7343,1915065,1986691,1521493,1541752,252289,291967,16377,17297,102377,111612,3302,3197,19227,20866,1536997,1558333,256697,297365,25900,27573,110135,119911,6124,6151,320754,295653,298403,272892,11051,11887,5382,4727,1845,1943,786,796,3287,3408,301288,275868,12550,13416,6819,6179,2601,2817,1147,1192
R,4,2010,47,4509062,2229697,2279365,1818831,1818783,260725,300309,21211,21465,102779,110455,3897,3974,22254,24379,1836928,1838510,266279,307070,32329,33816,111272,119343,6949,7232,1923927,1993968,1534242,1555409,250224,288642,16138,16972,100934,108562,3176,3282,19213,21101,1549724,1572326,254394,293939,25922,27902,108681,116619,5915,6152,305770,285397,284589,263374,10501,11667,5073,4493,1845,1893,721,692,3041,3278,287204,266184,11885,13131,6407,5914,2591,2724,1034,1080
R,4,2010,48,4531080,2239602,2291478,1843598,1841719,255227,297670,21003,21503,94046,102931,3834,3718,21894,23937,1861440,1861122,260576,304288,32208,33852,102251,111499,6858,6889,1946240,2019375,1570327,1590496,245429,286846,16101,17114,92299,101147,3095,3019,18989,20753,1585629,1607129,249483,292033,25972,28051,99826,108922,5814,5820,293362,272103,273271,251223,9798,10824,4902,4389,1747,1784,739,699,2905,3184,275811,253993,11093,12255,6236,5801,2425,2577,1044,1069
R,4,2010,49,4568040,2248499,2319541,1850381,1865279,258371,300061,20555,21791,93638,104672,3801,3827,21753,23911,1868070,1884510,263698,306592,31722,34421,101819,113168,6819,6948,1966821,2051855,1588240,1617993,248769,289385,15841,17621,91922,102869,3104,3154,18945,20833,1603510,1634577,252869,294570,25741,28861,99406,110570,5803,5931,281678,267686,262141,247286,9602,10676,4714,4170,1716,1803,697,673,2808,3078,264560,249933,10829,12022,5981,5560,2413,2598,1016,1017
R,4,2010,50,4655253,2304792,2350461,1894181,1886388,267026,308207,20877,21968,96659,105761,3936,3859,22113,24278,1912177,1905870,272412,314879,32449,34923,104848,114304,6845,6941,2023838,2087196,1632634,1643474,257351,297559,16254,17794,94963,103946,3266,3203,19370,21220,1648218,1660329,261517,302853,26587,29399,102520,111687,5860,5939,280954,263265,261547,242914,9675,10648,4623,4174,1696,1815,670,656,2743,3058,263959,245541,10895,12026,5862,5524,2328,2617,985,1002
R,4,2010,51,4399735,2159862,2239873,1784891,1808314,242584,285306,19191,20279,89147,99599,3473,3349,20576,23026,1801606,1826919,247600,291437,30089,33047,96684,107279,6140,6345,1914864,2002452,1557207,1589377,234101,275625,15008,16404,87645,97988,2888,2827,18015,20231,1571694,1605569,238002,280528,24727,27890,94557,104975,5291,5448,244998,237421,227684,218937,8483,9681,4183,3875,1502,1611,585,522,2561,2795,229912,221350,9598,10909,5362,5157,2127,2304,849,897
R,4,2010,52,4463482,2193461,2270021,1817281,1840348,243749,284534,19465,20518,89033,98782,3386,3208,20547,22631,1833903,1858489,248582,290548,30552,33192,96483,106379,6213,6074,1951897,2035916,1592732,1624122,235379,275193,15302,16813,87571,97224,2824,2680,18089,19884,1607230,1639895,239173,280000,25263,28187,94403,104156,5372,5244,241564,234105,224549,216226,8370,9341,4163,3705,1462,1558,562,528,2458,2747,226673,218594,9409,10548,5289,5005,2080,2223,841,830
R,4,2010,53,4310576,2108097,2202479,1750287,1785334,231779,275662,18344,19641,84774,96724,3159,3227,19754,21891,1766457,1802906,236393,281475,29290,32177,91744,103824,5654,5907,1884441,1981051,1542407,1581003,223978,266629,14449,16113,83451,95275,2663,2703,17493,19328,1556578,1596355,227597,271307,24353,27460,89877,101744,4935,5085,223656,221428,207880,204331,7801,9033,3895,3528,1323,1449,496,524,2261,2563,209879,206551,8796,10168,4937,4717,1867,2080,719,822
R,4,2010,54,4198895,2051099,2147796,1705919,1742560,222453,265532,17676,18967,83258,96272,3001,3119,18792,21346,1721143,1759676,226897,271163,28309,31273,89813,103220,5367,5736,1837839,1935515,1507854,1546651,214832,256978,14005,15662,81970,94789,2516,2600,16662,18835,1521225,1561615,218369,261475,23598,26777,88041,101137,4634,4958,213260,212281,198065,195909,7621,8554,3671,3305,1288,1483,485,519,2130,2511,199918,198061,8528,9688,4711,4496,1772,2083,733,778
R,4,2010,55,4215170,2064107,2151063,1718644,1748137,222196,264322,17634,18574,83918,96130,3015,3122,18700,20778,1733790,1764758,226655,269751,28156,30776,90275,102709,5444,5721,1855718,1944417,1525336,1557394,214581,255867,14100,15414,82653,94689,2535,2653,16513,18400,1538588,1571997,218043,260185,23591,26498,88522,100723,4729,4995,208389,206646,193308,190743,7615,8455,3534,3160,1265,1441,480,469,2187,2378,195202,192761,8612,9566,4565,4278,1753,1986,715,726
R,4,2010,56,3951550,1917836,2033714,1607564,1664875,198617,241199,16201,17593,75704,88007,2657,2893,17093,19147,1621486,1680311,202590,246074,26087,29115,81424,93872,4867,5217,1733262,1844788,1436474,1490469,191823,233644,12987,14596,74564,86691,2260,2468,15154,16920,1448674,1503974,194953,237550,21954,25034,79824,92045,4264,4562,184574,188926,171090,174406,6794,7555,3214,2997,1140,1316,397,425,1939,2227,172812,176337,7637,8524,4133,4081,1600,1827,603,655
R,4,2010,57,3868586,1875945,1992641,1576740,1634661,189559,232106,15461,16724,74948,87793,2586,2703,16651,18654,1590241,1649603,193339,236874,25277,27982,80445,93560,4735,4992,1702793,1812403,1416168,1468108,183182,224915,12520,13877,73903,86558,2181,2294,14839,16651,1428104,1481316,186161,228776,21454,24211,78989,91824,4145,4384,173152,180238,160572,166553,6377,7191,2941,2847,1045,1235,405,409,1812,2003,162137,168287,7178,8098,3823,3771,1456,1736,590,608
R,4,2010,58,3720971,1802103,1918868,1522783,1580114,178769,222311,14469,15838,68412,80512,2417,2586,15253,17507,1535220,1594199,182245,226875,23678,26771,73178,85491,4295,4694,1640275,1750547,1372484,1424368,172955,215741,11812,13253,67436,79354,2038,2251,13550,15580,1383432,1436770,175694,219451,20218,23267,71817,83885,3729,4161,161828,168321,150299,155746,5814,6570,2657,2585,976,1158,379,335,1703,1927,151788,157429,6551,7424,3460,3504,1361,1606,566,533
R,4,2010,59,3576870,1725218,1851652,1448491,1515762,176770,218640,14339,15241,68270,82637,2449,2448,14899,16924,1460647,1529304,180193,223087,23323,25736,72893,87550,4359,4495,1568483,1686657,1302927,1363380,171152,212018,11791,12739,67253,81468,2074,2070,13286,14982,1313684,1375239,173822,215574,20017,22319,71519,85909,3825,3913,156735,164995,145564,152382,5618,6622,2548,2502,1017,1169,375,378,1613,1942,146963,154065,6371,7513,3306,3417,1374,1641,534,582
R,4,2010,60,3608899,1743178,1865721,1464541,1528232,176733,218107,14085,15100,70949,85094,2445,2478,14425,16710,1476250,1541568,180095,222536,22858,25532,75345,89899,4377,4469,1589688,1702917,1321955,1377446,171140,211680,11611,12724,70006,84027,2120,2148,12856,14892,1332310,1389212,173788,215255,19636,22324,74033,88392,3882,3947,153490,162804,142586,150786,5593,6427,2474,2376,943,1067,325,330,1569,1818,143940,152356,6307,7281,3222,3208,1312,1507,495,522
R,4,2010,61,3406252,1634801,1771451,1387241,1467044,155260,195850,12755,13715,63677,76851,2127,2237,13741,15754,1398524,1479868,158346,199919,21396,23703,67677,81142,3795,4048,1500160,1624993,1262078,1331344,150440,190177,10661,11659,62864,75886,1815,1915,12302,14012,1272098,1342658,152886,193463,18626,20837,66520,79756,3337,3526,134641,146458,125163,135700,4820,5673,2094,2056,813,965,312,322,1439,1742,126426,137210,5460,6456,2770,2866,1157,1386,458,522
R,4,2010,62,3469251,1664370,1804881,1429423,1515181,146747,186176,12556,13596,60300,72269,2053,2001,13291,15658,1440392,1527927,149658,190041,20947,23679,64127,76490,3681,3846,1534495,1662508,1308591,1382942,142242,180837,10497,11596,59499,71360,1778,1709,11888,14064,1318332,1394291,144526,183995,18254,20916,62989,75201,3254,3382,129875,142373,120832,132239,4505,5339,2059,2000,801,909,275,292,1403,1594,122060,133636,5132,6046,2693,2763,1138,1289,427,464
R,4,2010,63,3378969,1616409,1762560,1402383,1496239,131949,169258,11951,12695,55395,67167,1794,1935,12937,15266,1413233,1508927,134662,172984,20360,22792,58843,70970,3343,3537,1496830,1630000,1291076,1373318,127797,164171,10045,10829,54709,66325,1555,1630,11648,13727,1300791,1384635,129968,167192,17793,20223,57856,69800,2980,3089,119579,132560,111307,122921,4152,5087,1906,1866,686,842,239,305,1289,1539,112442,124292,4694,5792,2567,2569,987,1170,363,448
R,4,2010,64,2596116,1232618,1363498,1052977,1137391,110033,144676,9458,10307,48333,57363,1728,1760,10089,12001,1061299,1147184,112276,147697,15693,17808,51246,60699,3059,3236,1125565,1243448,953183,1025727,106363,140170,7841,8726,47715,56644,1484,1532,8979,10649,960520,1034342,108109,142549,13559,15616,50384,59664,2702,2878,107053,120050,99794,111664,3670,4506,1617,1581,618,719,244,228,1110,1352,100779,112842,4167,5148,2134,2192,862,1035,357,358
R,4,2010,65,2606381,1234077,1372304,1059049,1150323,107553,142508,9011,10185,46976,55936,1579,1753,9909,11599,1067229,1159848,109683,145281,15238,17618,49775,59056,2910,3189,1133918,1259254,965399,1044781,104266,138537,7555,8655,46416,55268,1377,1521,8905,10492,972696,1053331,105952,140813,13301,15568,48988,58134,2594,2844,100159,113050,93650,105542,3287,3971,1456,1530,560,668,202,232,1004,1107,94533,106517,3731,4468,1937,2050,787,922,316,345
R,4,2010,66,2570452,1209601,1360851,1046870,1153211,100227,134203,8797,9488,43030,50975,1423,1545,9254,11429,1054526,1162665,102223,136949,14741,16968,45555,53928,2648,2925,1118386,1253883,961673,1053326,97118,130439,7436,8163,42528,50335,1258,1331,8373,10289,968561,1061788,98727,132664,12974,15105,44847,53016,2360,2585,91215,106968,85197,99885,3109,3764,1361,1325,502,640,165,214,881,1140,85965,100877,3496,4285,1767,1863,708,912,288,340
R,4,2010,67,2571351,1204193,1367158,1047159,1164711,97252,132295,8069,9177,41160,48835,1359,1419,9194,10721,1054921,1173650,99163,134868,14082,16259,43599,51479,2477,2623,1119443,1265405,967947,1069714,94307,128628,6946,7887,40720,48231,1193,1257,8330,9688,974945,1077743,95838,130741,12545,14475,42956,50665,2225,2367,84750,101753,79212,94997,2945,3667,1123,1290,440,604,166,162,864,1033,79976,95907,3325,4127,1537,1784,643,814,252,256
R,4,2010,68,2255788,1048741,1207047,907322,1022177,86113,119967,7426,8162,38594,46030,1268,1261,8018,9450,914020,1030008,87785,122193,12703,14335,40685,48474,2204,2364,971534,1115592,835002,936637,83593,116751,6353,7058,38183,45513,1112,1080,7291,8553,841056,943665,84958,118592,11278,12827,40112,47728,1961,2100,77207,91455,72320,85540,2520,3216,1073,1104,411,517,156,181,727,897,72964,86343,2827,3601,1425,1508,573,746,243,264
R,4,2010,69,2085518,962520,1122998,828245,947221,81689,114059,6920,7673,37145,44017,1203,1286,7318,8742,834345,954399,83211,116183,11610,13298,39205,46329,2121,2377,889114,1035035,759487,864882,79184,110903,5931,6700,36763,43560,1055,1117,6694,7873,765050,871299,80416,112624,10340,11933,38668,45676,1901,2116,73406,87963,68758,82339,2505,3156,989,973,382,457,148,169,624,869,69295,83100,2795,3559,1270,1365,537,653,220,261
R,4,2010,70,2011551,925138,1086413,793035,912779,80781,113756,6439,7367,36697,42671,1132,1308,7054,8532,798940,919778,82248,115814,10918,12743,38692,45030,1964,2324,853711,999996,726214,831901,78308,110641,5512,6384,36285,42214,993,1149,6399,7707,731547,838180,79472,112327,9686,11357,38124,44394,1766,2096,71427,86417,66821,80878,2473,3115,927,983,412,457,139,159,655,825,67393,81598,2776,3487,1232,1386,568,636,198,228
R,4,2010,71,1900725,869617,1031108,751440,874934,71812,102502,6058,6804,32829,38117,991,1115,6487,7636,756867,881275,73179,104269,10288,11665,34595,40153,1735,2045,804975,951628,690852,800578,69652,99566,5193,5909,32483,37685,870,962,5925,6928,695797,806283,70773,100996,9141,10476,34112,39556,1555,1817,64642,79480,60588,74356,2160,2936,865,895,346,432,121,153,562,708,61070,74992,2406,3273,1147,1189,483,597,180,228
R,4,2010,72,1834621,834260,1000361,719517,846324,70518,101199,5596,6560,31515,37782,995,1143,6119,7353,724640,852364,71815,103011,9494,11200,33226,39790,1770,2005,772479,923614,661565,774630,68438,98336,4837,5632,31180,37356,877,1015,5582,6645,666210,780049,69521,99806,8494,9988,32757,39196,1586,1798,61781,76747,57952,71694,2080,2863,759,928,335,426,118,128,537,708,58430,72315,2294,3205,1000,1212,469,594,184,207
R,4,2010,73,1707938,768454,939484,663257,796786,64502,93878,5107,5919,29115,35104,879,957,5594,6840,667913,802383,65723,95505,8652,10217,30704,37042,1522,1783,711331,866757,609668,728577,62586,91321,4386,5082,28832,34721,755,846,5104,6210,613896,733621,63587,92659,7706,9115,30300,36492,1351,1605,57123,72727,53589,68209,1916,2557,721,837,283,383,124,111,490,630,54017,68762,2136,2846,946,1102,404,550,171,178
R,4,2010,74,1668857,742602,926255,641610,784015,63393,94548,4812,5791,26709,34349,748,913,5330,6639,646011,789461,64555,96171,8189,10004,28230,36218,1390,1655,688290,855679,590570,717850,61524,92003,4168,5036,26451,33973,672,801,4905,6016,594598,722761,62507,93372,7350,8946,27866,35680,1274,1483,54312,70576,51040,66165,1869,2545,644,755,258,376,76,112,425,623,51413,66700,2048,2799,839,1058,364,538,116,172
R,4,2010,75,1632942,721751,911191,624301,773332,61410,91984,4485,5579,25672,32977,821,957,5062,6362,628563,778558,62461,93513,7704,9486,27081,34832,1417,1728,668716,842570,574486,708922,59644,89637,3842,4788,25404,32636,739,821,4601,5766,578335,713628,60493,90898,6864,8440,26691,34328,1286,1537,53035,68621,49815,64410,1766,2347,643,791,268,341,82,136,461,596,50228,64930,1968,2615,840,1046,390,504,131,191
R,4,2010,76,1465599,639005,826594,554775,702329,52705,82556,3888,4889,22334,30272,690,785,4613,5763,558661,707098,53642,83944,6753,8477,23681,31889,1256,1462,593222,765701,511658,645192,51245,80374,3347,4235,22108,29968,622,676,4242,5256,515226,649509,52022,81530,6059,7601,23345,31466,1148,1300,45783,60893,43117,57137,1460,2182,541,654,226,304,68,109,371,507,43435,57589,1620,2414,694,876,336,423,108,162
R,4,2010,77,1460965,628542,832423,546472,708547,51859,82676,3780,4861,21428,29874,674,780,4329,5685,550068,713199,52816,84073,6451,8398,22689,31448,1211,1490,585014,773058,505569,652850,50410,80577,3256,4219,21210,29553,591,683,3978,5176,508857,657058,51212,81740,5758,7537,22396,31007,1088,1336,43528,59365,40903,55697,1449,2099,524,642,218,321,83,97,351,509,41211,56141,1604,2333,693,861,293,441,123,154
R,4,2010,78,1402547,598197,804350,527138,694578,44461,72829,3268,4362,18874,26723,550,685,3906,5173,530444,698881,45301,74062,5756,7608,19948,28133,1008,1275,556872,748613,488052,642040,43246,71009,2805,3785,18711,26440,479,591,3579,4748,491060,645971,43960,72056,5137,6833,19700,27747,901,1135,41325,55737,39086,52538,1215,1820,463,577,163,283,71,94,327,425,39384,52910,1341,2006,619,775,248,386,107,140
R,4,2010,79,1377106,577260,799846,509333,691789,42285,71063,3215,4065,18126,27073,578,691,3723,5165,512441,696077,43095,72262,5482,7238,19252,28537,1054,1336,537329,744773,471651,639969,41072,69188,2735,3476,17962,26809,510,594,3399,4737,474476,643887,41736,70205,4862,6454,19000,28164,949,1195,39931,55073,37682,51820,1213,1875,480,589,164,264,68,97,324,428,37965,52190,1359,2057,620,784,252,373,105,141
R,4,2010,80,1333251,550353,782898,485530,676505,40365,71034,3067,3962,17372,25831,492,634,3527,4932,488512,680545,41103,72269,5264,7015,18392,27211,930,1231,512316,729430,449619,626135,39179,69276,2620,3380,17217,25550,430,555,3251,4534,452356,629819,39812,70338,4673,6258,18170,26842,836,1109,38037,53468,35911,50370,1186,1758,447,582,155,281,62,79,276,398,36156,50726,1291,1931,591,757,222,369,94,122
R,4,2010,81,1224290,496326,727964,440900,633683,34268,62623,2543,3530,15005,23028,438,560,3172,4540,443602,637407,34923,63775,4554,6360,15867,24288,827,1114,463027,679859,409393,588452,33311,60961,2155,2986,14868,22804,388,486,2912,4170,411861,591865,33856,61934,4049,5659,15663,23962,756,998,33299,48105,31507,45231,957,1662,388,544,137,224,50,74,260,370,31741,45542,1067,1841,505,701,204,326,71,116
